,Years,Timesteps,Region,Carrier,Value
0,Y0,1,reg1,Final_electricity,0.0
1,Y0,2,reg1,Final_electricity,0.0
2,Y0,3,reg1,Final_electricity,0.0
3,Y0,4,reg1,Final_electricity,0.0
4,Y0,5,reg1,Final_electricity,0.0
5,Y0,6,reg1,Final_electricity,0.0
6,Y0,7,reg1,Final_electricity,0.0
7,Y0,8,reg1,Final_electricity,0.0
8,Y0,9,reg1,Final_electricity,0.0
9,Y0,10,reg1,Final_electricity,0.0
10,Y0,11,reg1,Final_electricity,0.0
11,Y0,12,reg1,Final_electricity,0.0
12,Y0,13,reg1,Final_electricity,0.0
13,Y0,14,reg1,Final_electricity,0.0
14,Y0,15,reg1,Final_electricity,0.0
15,Y0,16,reg1,Final_electricity,0.0
16,Y0,17,reg1,Final_electricity,0.0
17,Y0,18,reg1,Final_electricity,0.0
18,Y0,19,reg1,Final_electricity,0.0
19,Y0,20,reg1,Final_electricity,0.0
20,Y0,21,reg1,Final_electricity,0.0
21,Y0,22,reg1,Final_electricity,0.0
22,Y0,23,reg1,Final_electricity,0.0
23,Y0,24,reg1,Final_electricity,0.0
24,Y1,1,reg1,Final_electricity,0.0
25,Y1,2,reg1,Final_electricity,0.0
26,Y1,3,reg1,Final_electricity,0.0
27,Y1,4,reg1,Final_electricity,0.0
28,Y1,5,reg1,Final_electricity,0.0
29,Y1,6,reg1,Final_electricity,0.0
30,Y1,7,reg1,Final_electricity,0.0
31,Y1,8,reg1,Final_electricity,0.0
32,Y1,9,reg1,Final_electricity,0.0
33,Y1,10,reg1,Final_electricity,0.0
34,Y1,11,reg1,Final_electricity,0.0
35,Y1,12,reg1,Final_electricity,0.0
36,Y1,13,reg1,Final_electricity,0.0
37,Y1,14,reg1,Final_electricity,0.0
38,Y1,15,reg1,Final_electricity,0.0
39,Y1,16,reg1,Final_electricity,0.0
40,Y1,17,reg1,Final_electricity,0.0
41,Y1,18,reg1,Final_electricity,0.0
42,Y1,19,reg1,Final_electricity,0.0
43,Y1,20,reg1,Final_electricity,0.0
44,Y1,21,reg1,Final_electricity,0.0
45,Y1,22,reg1,Final_electricity,0.0
46,Y1,23,reg1,Final_electricity,0.0
47,Y1,24,reg1,Final_electricity,0.0
48,Y2,1,reg1,Final_electricity,0.0
49,Y2,2,reg1,Final_electricity,0.0
50,Y2,3,reg1,Final_electricity,0.0
51,Y2,4,reg1,Final_electricity,0.0
52,Y2,5,reg1,Final_electricity,0.0
53,Y2,6,reg1,Final_electricity,0.0
54,Y2,7,reg1,Final_electricity,0.0
55,Y2,8,reg1,Final_electricity,0.0
56,Y2,9,reg1,Final_electricity,0.0
57,Y2,10,reg1,Final_electricity,0.0
58,Y2,11,reg1,Final_electricity,0.0
59,Y2,12,reg1,Final_electricity,0.0
60,Y2,13,reg1,Final_electricity,0.0
61,Y2,14,reg1,Final_electricity,0.0
62,Y2,15,reg1,Final_electricity,0.0
63,Y2,16,reg1,Final_electricity,0.0
64,Y2,17,reg1,Final_electricity,0.0
65,Y2,18,reg1,Final_electricity,0.0
66,Y2,19,reg1,Final_electricity,0.0
67,Y2,20,reg1,Final_electricity,0.0
68,Y2,21,reg1,Final_electricity,0.0
69,Y2,22,reg1,Final_electricity,0.0
70,Y2,23,reg1,Final_electricity,0.0
71,Y2,24,reg1,Final_electricity,0.0
72,Y3,1,reg1,Final_electricity,0.0
73,Y3,2,reg1,Final_electricity,0.0
74,Y3,3,reg1,Final_electricity,0.0
75,Y3,4,reg1,Final_electricity,0.0
76,Y3,5,reg1,Final_electricity,0.0
77,Y3,6,reg1,Final_electricity,0.0
78,Y3,7,reg1,Final_electricity,0.0
79,Y3,8,reg1,Final_electricity,0.0
80,Y3,9,reg1,Final_electricity,0.0
81,Y3,10,reg1,Final_electricity,0.0
82,Y3,11,reg1,Final_electricity,0.0
83,Y3,12,reg1,Final_electricity,0.0
84,Y3,13,reg1,Final_electricity,0.0
85,Y3,14,reg1,Final_electricity,0.0
86,Y3,15,reg1,Final_electricity,0.0
87,Y3,16,reg1,Final_electricity,0.0
88,Y3,17,reg1,Final_electricity,0.0
89,Y3,18,reg1,Final_electricity,0.0
90,Y3,19,reg1,Final_electricity,0.0
91,Y3,20,reg1,Final_electricity,0.0
92,Y3,21,reg1,Final_electricity,0.0
93,Y3,22,reg1,Final_electricity,0.0
94,Y3,23,reg1,Final_electricity,0.0
95,Y3,24,reg1,Final_electricity,0.0
96,Y4,1,reg1,Final_electricity,0.0
97,Y4,2,reg1,Final_electricity,0.0
98,Y4,3,reg1,Final_electricity,0.0
99,Y4,4,reg1,Final_electricity,0.0
100,Y4,5,reg1,Final_electricity,0.0
101,Y4,6,reg1,Final_electricity,0.0
102,Y4,7,reg1,Final_electricity,0.0
103,Y4,8,reg1,Final_electricity,0.0
104,Y4,9,reg1,Final_electricity,0.0
105,Y4,10,reg1,Final_electricity,0.0
106,Y4,11,reg1,Final_electricity,0.0
107,Y4,12,reg1,Final_electricity,0.0
108,Y4,13,reg1,Final_electricity,0.0
109,Y4,14,reg1,Final_electricity,0.0
110,Y4,15,reg1,Final_electricity,0.0
111,Y4,16,reg1,Final_electricity,0.0
112,Y4,17,reg1,Final_electricity,0.0
113,Y4,18,reg1,Final_electricity,0.0
114,Y4,19,reg1,Final_electricity,0.0
115,Y4,20,reg1,Final_electricity,0.0
116,Y4,21,reg1,Final_electricity,0.0
117,Y4,22,reg1,Final_electricity,0.0
118,Y4,23,reg1,Final_electricity,0.0
119,Y4,24,reg1,Final_electricity,0.0
120,Y5,1,reg1,Final_electricity,0.0
121,Y5,2,reg1,Final_electricity,0.0
122,Y5,3,reg1,Final_electricity,0.0
123,Y5,4,reg1,Final_electricity,0.0
124,Y5,5,reg1,Final_electricity,0.0
125,Y5,6,reg1,Final_electricity,0.0
126,Y5,7,reg1,Final_electricity,0.0
127,Y5,8,reg1,Final_electricity,0.0
128,Y5,9,reg1,Final_electricity,0.0
129,Y5,10,reg1,Final_electricity,0.0
130,Y5,11,reg1,Final_electricity,0.0
131,Y5,12,reg1,Final_electricity,0.0
132,Y5,13,reg1,Final_electricity,0.0
133,Y5,14,reg1,Final_electricity,0.0
134,Y5,15,reg1,Final_electricity,0.0
135,Y5,16,reg1,Final_electricity,0.0
136,Y5,17,reg1,Final_electricity,0.0
137,Y5,18,reg1,Final_electricity,0.0
138,Y5,19,reg1,Final_electricity,0.0
139,Y5,20,reg1,Final_electricity,0.0
140,Y5,21,reg1,Final_electricity,0.0
141,Y5,22,reg1,Final_electricity,0.0
142,Y5,23,reg1,Final_electricity,0.0
143,Y5,24,reg1,Final_electricity,0.0
144,Y6,1,reg1,Final_electricity,0.0
145,Y6,2,reg1,Final_electricity,0.0
146,Y6,3,reg1,Final_electricity,0.0
147,Y6,4,reg1,Final_electricity,0.0
148,Y6,5,reg1,Final_electricity,0.0
149,Y6,6,reg1,Final_electricity,0.0
150,Y6,7,reg1,Final_electricity,0.0
151,Y6,8,reg1,Final_electricity,0.0
152,Y6,9,reg1,Final_electricity,0.0
153,Y6,10,reg1,Final_electricity,0.0
154,Y6,11,reg1,Final_electricity,0.0
155,Y6,12,reg1,Final_electricity,0.0
156,Y6,13,reg1,Final_electricity,0.0
157,Y6,14,reg1,Final_electricity,0.0
158,Y6,15,reg1,Final_electricity,0.0
159,Y6,16,reg1,Final_electricity,0.0
160,Y6,17,reg1,Final_electricity,0.0
161,Y6,18,reg1,Final_electricity,0.0
162,Y6,19,reg1,Final_electricity,0.0
163,Y6,20,reg1,Final_electricity,0.0
164,Y6,21,reg1,Final_electricity,0.0
165,Y6,22,reg1,Final_electricity,0.0
166,Y6,23,reg1,Final_electricity,0.0
167,Y6,24,reg1,Final_electricity,0.0
168,Y7,1,reg1,Final_electricity,0.0
169,Y7,2,reg1,Final_electricity,0.0
170,Y7,3,reg1,Final_electricity,0.0
171,Y7,4,reg1,Final_electricity,0.0
172,Y7,5,reg1,Final_electricity,0.0
173,Y7,6,reg1,Final_electricity,0.0
174,Y7,7,reg1,Final_electricity,0.0
175,Y7,8,reg1,Final_electricity,0.0
176,Y7,9,reg1,Final_electricity,0.0
177,Y7,10,reg1,Final_electricity,0.0
178,Y7,11,reg1,Final_electricity,0.0
179,Y7,12,reg1,Final_electricity,0.0
180,Y7,13,reg1,Final_electricity,0.0
181,Y7,14,reg1,Final_electricity,0.0
182,Y7,15,reg1,Final_electricity,0.0
183,Y7,16,reg1,Final_electricity,0.0
184,Y7,17,reg1,Final_electricity,0.0
185,Y7,18,reg1,Final_electricity,0.0
186,Y7,19,reg1,Final_electricity,0.0
187,Y7,20,reg1,Final_electricity,0.0
188,Y7,21,reg1,Final_electricity,0.0
189,Y7,22,reg1,Final_electricity,0.0
190,Y7,23,reg1,Final_electricity,0.0
191,Y7,24,reg1,Final_electricity,0.0
192,Y8,1,reg1,Final_electricity,0.0
193,Y8,2,reg1,Final_electricity,0.0
194,Y8,3,reg1,Final_electricity,0.0
195,Y8,4,reg1,Final_electricity,0.0
196,Y8,5,reg1,Final_electricity,0.0
197,Y8,6,reg1,Final_electricity,0.0
198,Y8,7,reg1,Final_electricity,0.0
199,Y8,8,reg1,Final_electricity,0.0
200,Y8,9,reg1,Final_electricity,0.0
201,Y8,10,reg1,Final_electricity,0.0
202,Y8,11,reg1,Final_electricity,0.0
203,Y8,12,reg1,Final_electricity,0.0
204,Y8,13,reg1,Final_electricity,0.0
205,Y8,14,reg1,Final_electricity,0.0
206,Y8,15,reg1,Final_electricity,0.0
207,Y8,16,reg1,Final_electricity,0.0
208,Y8,17,reg1,Final_electricity,0.0
209,Y8,18,reg1,Final_electricity,0.0
210,Y8,19,reg1,Final_electricity,0.0
211,Y8,20,reg1,Final_electricity,0.0
212,Y8,21,reg1,Final_electricity,0.0
213,Y8,22,reg1,Final_electricity,0.0
214,Y8,23,reg1,Final_electricity,0.0
215,Y8,24,reg1,Final_electricity,0.0
216,Y9,1,reg1,Final_electricity,0.0
217,Y9,2,reg1,Final_electricity,0.0
218,Y9,3,reg1,Final_electricity,0.0
219,Y9,4,reg1,Final_electricity,0.0
220,Y9,5,reg1,Final_electricity,0.0
221,Y9,6,reg1,Final_electricity,0.0
222,Y9,7,reg1,Final_electricity,0.0
223,Y9,8,reg1,Final_electricity,0.0
224,Y9,9,reg1,Final_electricity,0.0
225,Y9,10,reg1,Final_electricity,0.0
226,Y9,11,reg1,Final_electricity,0.0
227,Y9,12,reg1,Final_electricity,0.0
228,Y9,13,reg1,Final_electricity,0.0
229,Y9,14,reg1,Final_electricity,0.0
230,Y9,15,reg1,Final_electricity,0.0
231,Y9,16,reg1,Final_electricity,0.0
232,Y9,17,reg1,Final_electricity,0.0
233,Y9,18,reg1,Final_electricity,0.0
234,Y9,19,reg1,Final_electricity,0.0
235,Y9,20,reg1,Final_electricity,0.0
236,Y9,21,reg1,Final_electricity,0.0
237,Y9,22,reg1,Final_electricity,0.0
238,Y9,23,reg1,Final_electricity,0.0
239,Y9,24,reg1,Final_electricity,0.0
240,Y10,1,reg1,Final_electricity,0.0
241,Y10,2,reg1,Final_electricity,0.0
242,Y10,3,reg1,Final_electricity,0.0
243,Y10,4,reg1,Final_electricity,0.0
244,Y10,5,reg1,Final_electricity,0.0
245,Y10,6,reg1,Final_electricity,0.0
246,Y10,7,reg1,Final_electricity,0.0
247,Y10,8,reg1,Final_electricity,0.0
248,Y10,9,reg1,Final_electricity,0.0
249,Y10,10,reg1,Final_electricity,0.0
250,Y10,11,reg1,Final_electricity,0.0
251,Y10,12,reg1,Final_electricity,0.0
252,Y10,13,reg1,Final_electricity,0.0
253,Y10,14,reg1,Final_electricity,0.0
254,Y10,15,reg1,Final_electricity,0.0
255,Y10,16,reg1,Final_electricity,0.0
256,Y10,17,reg1,Final_electricity,0.0
257,Y10,18,reg1,Final_electricity,0.0
258,Y10,19,reg1,Final_electricity,0.0
259,Y10,20,reg1,Final_electricity,0.0
260,Y10,21,reg1,Final_electricity,0.0
261,Y10,22,reg1,Final_electricity,0.0
262,Y10,23,reg1,Final_electricity,0.0
263,Y10,24,reg1,Final_electricity,0.0
264,Y11,1,reg1,Final_electricity,0.0
265,Y11,2,reg1,Final_electricity,0.0
266,Y11,3,reg1,Final_electricity,0.0
267,Y11,4,reg1,Final_electricity,0.0
268,Y11,5,reg1,Final_electricity,0.0
269,Y11,6,reg1,Final_electricity,0.0
270,Y11,7,reg1,Final_electricity,0.0
271,Y11,8,reg1,Final_electricity,0.0
272,Y11,9,reg1,Final_electricity,0.0
273,Y11,10,reg1,Final_electricity,0.0
274,Y11,11,reg1,Final_electricity,0.0
275,Y11,12,reg1,Final_electricity,0.0
276,Y11,13,reg1,Final_electricity,0.0
277,Y11,14,reg1,Final_electricity,0.0
278,Y11,15,reg1,Final_electricity,0.0
279,Y11,16,reg1,Final_electricity,0.0
280,Y11,17,reg1,Final_electricity,0.0
281,Y11,18,reg1,Final_electricity,0.0
282,Y11,19,reg1,Final_electricity,0.0
283,Y11,20,reg1,Final_electricity,0.0
284,Y11,21,reg1,Final_electricity,0.0
285,Y11,22,reg1,Final_electricity,0.0
286,Y11,23,reg1,Final_electricity,0.0
287,Y11,24,reg1,Final_electricity,0.0
288,Y0,1,reg2,Final_electricity,146630.9217450788
289,Y0,2,reg2,Final_electricity,158010.09998629146
290,Y0,3,reg2,Final_electricity,143541.57243476895
291,Y0,4,reg2,Final_electricity,154179.2970146339
292,Y0,5,reg2,Final_electricity,160031.93145264505
293,Y0,6,reg2,Final_electricity,175225.0197427636
294,Y0,7,reg2,Final_electricity,194617.8262204
295,Y0,8,reg2,Final_electricity,220372.7441204
296,Y0,9,reg2,Final_electricity,215174.17522039998
297,Y0,10,reg2,Final_electricity,203586.26212039997
298,Y0,11,reg2,Final_electricity,203959.99442039998
299,Y0,12,reg2,Final_electricity,207688.32242039999
300,Y0,13,reg2,Final_electricity,209708.4910204
301,Y0,14,reg2,Final_electricity,193763.7400204
302,Y0,15,reg2,Final_electricity,185072.28093580832
303,Y0,16,reg2,Final_electricity,171680.51341500066
304,Y0,17,reg2,Final_electricity,186351.96962039996
305,Y0,18,reg2,Final_electricity,200239.5085204
306,Y0,19,reg2,Final_electricity,216615.2236204
307,Y0,20,reg2,Final_electricity,231545.3837204
308,Y0,21,reg2,Final_electricity,221739.7123204
309,Y0,22,reg2,Final_electricity,190223.9537204
310,Y0,23,reg2,Final_electricity,156413.89384945514
311,Y0,24,reg2,Final_electricity,157821.29234662026
312,Y1,1,reg2,Final_electricity,0.0
313,Y1,2,reg2,Final_electricity,0.0
314,Y1,3,reg2,Final_electricity,0.0
315,Y1,4,reg2,Final_electricity,0.0
316,Y1,5,reg2,Final_electricity,0.0
317,Y1,6,reg2,Final_electricity,0.0
318,Y1,7,reg2,Final_electricity,0.0
319,Y1,8,reg2,Final_electricity,0.0
320,Y1,9,reg2,Final_electricity,0.0
321,Y1,10,reg2,Final_electricity,0.0
322,Y1,11,reg2,Final_electricity,0.0
323,Y1,12,reg2,Final_electricity,0.0
324,Y1,13,reg2,Final_electricity,0.0
325,Y1,14,reg2,Final_electricity,0.0
326,Y1,15,reg2,Final_electricity,0.0
327,Y1,16,reg2,Final_electricity,0.0
328,Y1,17,reg2,Final_electricity,0.0
329,Y1,18,reg2,Final_electricity,0.0
330,Y1,19,reg2,Final_electricity,0.0
331,Y1,20,reg2,Final_electricity,0.0
332,Y1,21,reg2,Final_electricity,0.0
333,Y1,22,reg2,Final_electricity,0.0
334,Y1,23,reg2,Final_electricity,0.0
335,Y1,24,reg2,Final_electricity,0.0
336,Y2,1,reg2,Final_electricity,0.0
337,Y2,2,reg2,Final_electricity,0.0
338,Y2,3,reg2,Final_electricity,0.0
339,Y2,4,reg2,Final_electricity,0.0
340,Y2,5,reg2,Final_electricity,0.0
341,Y2,6,reg2,Final_electricity,0.0
342,Y2,7,reg2,Final_electricity,0.0
343,Y2,8,reg2,Final_electricity,0.0
344,Y2,9,reg2,Final_electricity,0.0
345,Y2,10,reg2,Final_electricity,0.0
346,Y2,11,reg2,Final_electricity,0.0
347,Y2,12,reg2,Final_electricity,0.0
348,Y2,13,reg2,Final_electricity,0.0
349,Y2,14,reg2,Final_electricity,0.0
350,Y2,15,reg2,Final_electricity,0.0
351,Y2,16,reg2,Final_electricity,0.0
352,Y2,17,reg2,Final_electricity,0.0
353,Y2,18,reg2,Final_electricity,0.0
354,Y2,19,reg2,Final_electricity,0.0
355,Y2,20,reg2,Final_electricity,0.0
356,Y2,21,reg2,Final_electricity,0.0
357,Y2,22,reg2,Final_electricity,0.0
358,Y2,23,reg2,Final_electricity,0.0
359,Y2,24,reg2,Final_electricity,0.0
360,Y3,1,reg2,Final_electricity,0.0
361,Y3,2,reg2,Final_electricity,0.0
362,Y3,3,reg2,Final_electricity,0.0
363,Y3,4,reg2,Final_electricity,0.0
364,Y3,5,reg2,Final_electricity,0.0
365,Y3,6,reg2,Final_electricity,0.0
366,Y3,7,reg2,Final_electricity,0.0
367,Y3,8,reg2,Final_electricity,0.0
368,Y3,9,reg2,Final_electricity,0.0
369,Y3,10,reg2,Final_electricity,0.0
370,Y3,11,reg2,Final_electricity,0.0
371,Y3,12,reg2,Final_electricity,0.0
372,Y3,13,reg2,Final_electricity,0.0
373,Y3,14,reg2,Final_electricity,0.0
374,Y3,15,reg2,Final_electricity,0.0
375,Y3,16,reg2,Final_electricity,0.0
376,Y3,17,reg2,Final_electricity,0.0
377,Y3,18,reg2,Final_electricity,0.0
378,Y3,19,reg2,Final_electricity,0.0
379,Y3,20,reg2,Final_electricity,0.0
380,Y3,21,reg2,Final_electricity,0.0
381,Y3,22,reg2,Final_electricity,0.0
382,Y3,23,reg2,Final_electricity,0.0
383,Y3,24,reg2,Final_electricity,0.0
384,Y4,1,reg2,Final_electricity,0.0
385,Y4,2,reg2,Final_electricity,0.0
386,Y4,3,reg2,Final_electricity,0.0
387,Y4,4,reg2,Final_electricity,0.0
388,Y4,5,reg2,Final_electricity,0.0
389,Y4,6,reg2,Final_electricity,0.0
390,Y4,7,reg2,Final_electricity,0.0
391,Y4,8,reg2,Final_electricity,0.0
392,Y4,9,reg2,Final_electricity,0.0
393,Y4,10,reg2,Final_electricity,0.0
394,Y4,11,reg2,Final_electricity,0.0
395,Y4,12,reg2,Final_electricity,0.0
396,Y4,13,reg2,Final_electricity,0.0
397,Y4,14,reg2,Final_electricity,0.0
398,Y4,15,reg2,Final_electricity,0.0
399,Y4,16,reg2,Final_electricity,0.0
400,Y4,17,reg2,Final_electricity,0.0
401,Y4,18,reg2,Final_electricity,0.0
402,Y4,19,reg2,Final_electricity,0.0
403,Y4,20,reg2,Final_electricity,0.0
404,Y4,21,reg2,Final_electricity,0.0
405,Y4,22,reg2,Final_electricity,0.0
406,Y4,23,reg2,Final_electricity,0.0
407,Y4,24,reg2,Final_electricity,0.0
408,Y5,1,reg2,Final_electricity,0.0
409,Y5,2,reg2,Final_electricity,0.0
410,Y5,3,reg2,Final_electricity,0.0
411,Y5,4,reg2,Final_electricity,0.0
412,Y5,5,reg2,Final_electricity,0.0
413,Y5,6,reg2,Final_electricity,0.0
414,Y5,7,reg2,Final_electricity,0.0
415,Y5,8,reg2,Final_electricity,0.0
416,Y5,9,reg2,Final_electricity,0.0
417,Y5,10,reg2,Final_electricity,0.0
418,Y5,11,reg2,Final_electricity,0.0
419,Y5,12,reg2,Final_electricity,0.0
420,Y5,13,reg2,Final_electricity,0.0
421,Y5,14,reg2,Final_electricity,0.0
422,Y5,15,reg2,Final_electricity,0.0
423,Y5,16,reg2,Final_electricity,0.0
424,Y5,17,reg2,Final_electricity,0.0
425,Y5,18,reg2,Final_electricity,0.0
426,Y5,19,reg2,Final_electricity,0.0
427,Y5,20,reg2,Final_electricity,0.0
428,Y5,21,reg2,Final_electricity,0.0
429,Y5,22,reg2,Final_electricity,0.0
430,Y5,23,reg2,Final_electricity,0.0
431,Y5,24,reg2,Final_electricity,0.0
