,Datetime,Region,Technology,Cost,Value
0,2019,reg1,Coal_supply,fixed_cost,0.0
1,2019,reg1,Diesel_supply,fixed_cost,0.0
2,2019,reg1,Oil_supply,fixed_cost,0.0
3,2019,reg1,Biofuel_supply,fixed_cost,0.0
4,2019,reg1,Hydro_PP_1,fixed_cost,10800000.0
5,2019,reg1,Hydro_PP_2,fixed_cost,1800000.0
6,2019,reg1,Hydro_PP_3,fixed_cost,9720000.0
7,2019,reg1,Hydro_PP_5,fixed_cost,89100000.0
8,2019,reg1,Hydro_PP_6,fixed_cost,97200000.0
9,2019,reg1,Hydro_PP_7,fixed_cost,1350000.0
10,2019,reg1,Hydro_PP_9,fixed_cost,2025000.0
11,2019,reg1,Hydro_PP_10,fixed_cost,8250000.0
12,2019,reg1,PV_PP,fixed_cost,1584000.0
13,2019,reg1,Coal_PP,fixed_cost,23400000.0
14,2019,reg1,Diesel_PP,fixed_cost,2982.7
15,2019,reg1,HFO_PP,fixed_cost,4725000.0
16,2019,reg1,Bio_PP,fixed_cost,300000.0
17,2019,reg1,Elec_distribution,fixed_cost,0.0
18,2019,reg2,Diesel_supply,fixed_cost,0.0
19,2019,reg2,Hydro_PP_4,fixed_cost,1800000.0
20,2019,reg2,Hydro_PP_8,fixed_cost,1110000.0
21,2019,reg2,Diesel_PP,fixed_cost,18550.0
22,2019,reg2,Elec_distribution,fixed_cost,0.0
23,2019,reg3,Diesel_supply,fixed_cost,0.0
24,2019,reg3,Diesel_PP,fixed_cost,80850.0
25,2019,reg3,Elec_distribution,fixed_cost,0.0
26,2019,reg1,Coal_supply,variable_cost,86937011.53147188
27,2019,reg1,Diesel_supply,variable_cost,130589.89862408116
28,2019,reg1,Oil_supply,variable_cost,84091495.68888383
29,2019,reg1,Biofuel_supply,variable_cost,252287.7981697614
30,2019,reg1,Hydro_PP_1,variable_cost,2021025.6
31,2019,reg1,Hydro_PP_2,variable_cost,200939.904
32,2019,reg1,Hydro_PP_3,variable_cost,801643.392
33,2019,reg1,Hydro_PP_5,variable_cost,11762768.16
34,2019,reg1,Hydro_PP_6,variable_cost,5619715.2
35,2019,reg1,Hydro_PP_7,variable_cost,133493.184
36,2019,reg1,Hydro_PP_9,variable_cost,224339.544
37,2019,reg1,Hydro_PP_10,variable_cost,827291.52
38,2019,reg1,PV_PP,variable_cost,31622.3776
39,2019,reg1,Coal_PP,variable_cost,9723600.0
40,2019,reg1,Diesel_PP,variable_cost,1332.5510520000003
41,2019,reg1,HFO_PP,variable_cost,3398831.8987482553
42,2019,reg1,Bio_PP,variable_cost,129648.0
43,2019,reg1,Elec_distribution,variable_cost,0.0
44,2019,reg2,Diesel_supply,variable_cost,818989.2648085884
45,2019,reg2,Hydro_PP_4,variable_cost,186544.512
46,2019,reg2,Hydro_PP_8,variable_cost,126276.7968
47,2019,reg2,Diesel_PP,variable_cost,8357.039999999999
48,2019,reg2,Elec_distribution,variable_cost,0.0
49,2019,reg3,Diesel_supply,variable_cost,3543815.4777085665
50,2019,reg3,Diesel_PP,variable_cost,36161.41135470355
51,2019,reg3,Elec_distribution,variable_cost,0.0
52,2019,reg1,Coal_supply,fix_tax_cost,0.0
53,2019,reg1,Diesel_supply,fix_tax_cost,0.0
54,2019,reg1,Oil_supply,fix_tax_cost,0.0
55,2019,reg1,Biofuel_supply,fix_tax_cost,0.0
56,2019,reg1,Hydro_PP_1,fix_tax_cost,0.0
57,2019,reg1,Hydro_PP_2,fix_tax_cost,0.0
58,2019,reg1,Hydro_PP_3,fix_tax_cost,0.0
59,2019,reg1,Hydro_PP_5,fix_tax_cost,0.0
60,2019,reg1,Hydro_PP_6,fix_tax_cost,0.0
61,2019,reg1,Hydro_PP_7,fix_tax_cost,0.0
62,2019,reg1,Hydro_PP_9,fix_tax_cost,0.0
63,2019,reg1,Hydro_PP_10,fix_tax_cost,0.0
64,2019,reg1,PV_PP,fix_tax_cost,0.0
65,2019,reg1,Coal_PP,fix_tax_cost,0.0
66,2019,reg1,Diesel_PP,fix_tax_cost,0.0
67,2019,reg1,HFO_PP,fix_tax_cost,0.0
68,2019,reg1,Bio_PP,fix_tax_cost,0.0
69,2019,reg1,Elec_distribution,fix_tax_cost,0.0
70,2019,reg2,Diesel_supply,fix_tax_cost,0.0
71,2019,reg2,Hydro_PP_4,fix_tax_cost,0.0
72,2019,reg2,Hydro_PP_8,fix_tax_cost,0.0
73,2019,reg2,Diesel_PP,fix_tax_cost,0.0
74,2019,reg2,Elec_distribution,fix_tax_cost,0.0
75,2019,reg3,Diesel_supply,fix_tax_cost,0.0
76,2019,reg3,Diesel_PP,fix_tax_cost,0.0
77,2019,reg3,Elec_distribution,fix_tax_cost,0.0
78,2019,reg1,Coal_supply,fix_sub_cost,0.0
79,2019,reg1,Diesel_supply,fix_sub_cost,0.0
80,2019,reg1,Oil_supply,fix_sub_cost,0.0
81,2019,reg1,Biofuel_supply,fix_sub_cost,0.0
82,2019,reg1,Hydro_PP_1,fix_sub_cost,0.0
83,2019,reg1,Hydro_PP_2,fix_sub_cost,0.0
84,2019,reg1,Hydro_PP_3,fix_sub_cost,0.0
85,2019,reg1,Hydro_PP_5,fix_sub_cost,0.0
86,2019,reg1,Hydro_PP_6,fix_sub_cost,0.0
87,2019,reg1,Hydro_PP_7,fix_sub_cost,0.0
88,2019,reg1,Hydro_PP_9,fix_sub_cost,0.0
89,2019,reg1,Hydro_PP_10,fix_sub_cost,0.0
90,2019,reg1,PV_PP,fix_sub_cost,0.0
91,2019,reg1,Coal_PP,fix_sub_cost,0.0
92,2019,reg1,Diesel_PP,fix_sub_cost,0.0
93,2019,reg1,HFO_PP,fix_sub_cost,0.0
94,2019,reg1,Bio_PP,fix_sub_cost,0.0
95,2019,reg1,Elec_distribution,fix_sub_cost,0.0
96,2019,reg2,Diesel_supply,fix_sub_cost,0.0
97,2019,reg2,Hydro_PP_4,fix_sub_cost,0.0
98,2019,reg2,Hydro_PP_8,fix_sub_cost,0.0
99,2019,reg2,Diesel_PP,fix_sub_cost,0.0
100,2019,reg2,Elec_distribution,fix_sub_cost,0.0
101,2019,reg3,Diesel_supply,fix_sub_cost,0.0
102,2019,reg3,Diesel_PP,fix_sub_cost,0.0
103,2019,reg3,Elec_distribution,fix_sub_cost,0.0
104,2019,reg1,Coal_supply,CO2_emission_cost,0.0
105,2019,reg1,Diesel_supply,CO2_emission_cost,0.0
106,2019,reg1,Oil_supply,CO2_emission_cost,0.0
107,2019,reg1,Biofuel_supply,CO2_emission_cost,0.0
108,2019,reg1,Hydro_PP_1,CO2_emission_cost,0.0
109,2019,reg1,Hydro_PP_2,CO2_emission_cost,0.0
110,2019,reg1,Hydro_PP_3,CO2_emission_cost,0.0
111,2019,reg1,Hydro_PP_5,CO2_emission_cost,0.0
112,2019,reg1,Hydro_PP_6,CO2_emission_cost,0.0
113,2019,reg1,Hydro_PP_7,CO2_emission_cost,0.0
114,2019,reg1,Hydro_PP_9,CO2_emission_cost,0.0
115,2019,reg1,Hydro_PP_10,CO2_emission_cost,0.0
116,2019,reg1,PV_PP,CO2_emission_cost,0.0
117,2019,reg1,Coal_PP,CO2_emission_cost,0.0
118,2019,reg1,Diesel_PP,CO2_emission_cost,0.0
119,2019,reg1,HFO_PP,CO2_emission_cost,0.0
120,2019,reg1,Bio_PP,CO2_emission_cost,0.0
121,2019,reg2,Diesel_supply,CO2_emission_cost,0.0
122,2019,reg2,Hydro_PP_4,CO2_emission_cost,0.0
123,2019,reg2,Hydro_PP_8,CO2_emission_cost,0.0
124,2019,reg2,Diesel_PP,CO2_emission_cost,0.0
125,2019,reg3,Diesel_supply,CO2_emission_cost,0.0
126,2019,reg3,Diesel_PP,CO2_emission_cost,0.0
